Nodes total,Nodes during each observation,Broken frames due to collision,Completed transmissions
1236000,86,827,0
1237000,86,883,0
1238000,86,869,0
1239000,86,881,0
1240000,86,888,0
1241000,86,828,0
1242000,86,852,0
1243000,86,896,0
1244000,86,845,0
1245000,86,869,0
1246000,87,888,0
1247000,87,845,0
1248000,87,880,0
1249000,87,911,0
1250000,87,885,0
1251000,87,847,0
1252000,87,866,0
1253000,87,878,0
1254000,87,838,0
1255000,87,844,0
1256000,87,902,0
1257000,87,877,0
1258000,87,899,0
1259000,87,899,0
1260000,87,866,0
1261000,88,859,0
1262000,88,873,0
1263000,88,901,0
1264000,88,881,0
1265000,88,919,0
1266000,88,892,0
1267000,88,870,0
1268000,88,927,0
1269000,88,902,0
1270000,88,873,0
1271000,88,860,0
1272000,88,897,0
1273000,88,840,0
1274000,88,913,0
1275000,89,871,0
1276000,89,907,0
1277000,89,875,0
1278000,89,888,0
1279000,89,884,0
1280000,89,941,0
1281000,89,860,0
1282000,89,886,0
1283000,89,889,0
1284000,89,887,0
1285000,89,925,0
1286000,89,922,0
1287000,89,860,0
1288000,89,876,0
1289000,90,899,0
1290000,90,896,0
1291000,90,882,0
1292000,90,945,0
1293000,90,950,0
1294000,90,899,0
1295000,90,890,0
1296000,90,920,0
1297000,90,855,0
1298000,90,904,0
1299000,90,919,0
1300000,90,887,0
1301000,90,912,0
1302000,90,906,0
1303000,90,927,0
1304000,91,900,0
1305000,91,894,0
1306000,91,901,0
1307000,91,914,0
1308000,91,929,0
1309000,91,924,0
1310000,91,964,0
1311000,91,902,0
1312000,91,912,0
1313000,91,913,0
1314000,91,908,0
1315000,91,894,0
1316000,91,901,0
1317000,91,917,0
1318000,92,927,0
1319000,92,894,0
1320000,92,943,0
1321000,92,955,0
1322000,92,907,0
1323000,92,925,0
1324000,92,896,0
1325000,92,937,0
1326000,92,888,0
1327000,92,885,0
1328000,92,942,0
1329000,92,886,0
1330000,92,923,0
1331000,92,953,0
1332000,92,940,0
1333000,93,924,0
1334000,93,953,0
1335000,93,952,0
1336000,93,939,0
1337000,93,923,0
1338000,93,920,0
1339000,93,936,0
1340000,93,959,0
1341000,93,967,0
1342000,93,954,0
1343000,93,994,0
1344000,93,918,0
1345000,93,951,0
1346000,93,962,0
1347000,94,929,0
1348000,94,994,0
1349000,94,964,0
1350000,94,971,0
1351000,94,982,0
1352000,94,929,0
1353000,94,940,0
1354000,94,953,0
1355000,94,963,0
1356000,94,969,0
1357000,94,917,0
1358000,94,939,0
1359000,94,1006,0
1360000,94,970,0
1361000,95,944,0
1362000,95,968,0
1363000,95,923,0
1364000,95,943,0
1365000,95,965,0
1366000,95,951,0
1367000,95,939,0
1368000,95,958,0
1369000,95,1005,0
1370000,95,1016,0
1371000,95,906,0
1372000,95,910,0
1373000,95,947,0
1374000,95,933,0
1375000,95,933,0
1376000,96,968,0
1377000,96,945,0
1378000,96,981,0
1379000,96,891,0
1380000,96,1003,0
1381000,96,932,0
1382000,96,972,0
1383000,96,925,0
1384000,96,958,0
1385000,96,967,0
1386000,96,982,0
1387000,96,996,0
1388000,96,961,0
1389000,96,1007,0
1390000,97,1013,0
1391000,97,1034,0
1392000,97,955,0
1393000,97,992,0
1394000,97,928,0
1395000,97,904,0
1396000,97,978,0
1397000,97,944,0
1398000,97,978,0
1399000,97,948,0
1400000,97,957,0
1401000,97,948,0
1402000,97,970,0
1403000,97,968,0
1404000,98,977,0
1405000,98,1006,0
1406000,98,990,0
1407000,98,1011,0
1408000,98,989,0
1409000,98,1022,0
1410000,98,1016,0
1411000,98,1013,0
1412000,98,1020,0
1413000,98,1002,0
1414000,98,978,0
1415000,98,999,0
1416000,98,985,0
1417000,98,944,0
1418000,98,965,0
1419000,99,966,0
1420000,99,989,0
1421000,99,966,0
1422000,99,1021,0
1423000,99,998,0
1424000,99,964,0
1425000,99,987,0
1426000,99,989,0
1427000,99,978,0
1428000,99,1028,0
1429000,99,959,0
1430000,99,1032,0
1431000,99,1016,0
1432000,99,1012,0
1433000,100,1043,0
1434000,100,1055,0
1435000,100,983,0
1436000,100,1001,0
1437000,100,1034,0
1438000,100,994,0
1439000,100,927,0
1440000,100,974,0
1441000,100,1053,0
1442000,100,1014,0
1443000,100,1019,0
1444000,100,1036,0
1445000,100,1025,0
1446000,100,999,0
1447000,100,990,0
1448000,101,1013,0
1449000,101,1020,0
1450000,101,1024,0
1451000,101,1059,0
1452000,101,1033,0
1453000,101,1024,0
1454000,101,1009,0
1455000,101,998,0
1456000,101,1028,0
1457000,101,1043,0
1458000,101,1011,0
1459000,101,1032,0
1460000,101,1028,0
1461000,101,1029,0
1462000,102,1019,0
1463000,102,976,0
1464000,102,1026,0
1465000,102,1034,0
1466000,102,1025,0
1467000,102,1015,0
1468000,102,1038,0
1469000,102,1010,0
1470000,102,993,0
1471000,102,1016,0
1472000,102,1010,0
1473000,102,1053,0
1474000,102,1040,0
