Nodes total,Nodes during each observation,Broken frames due to collision,Completed transmissions 
552200,38,393,3
552300,38,391,6
552400,38,383,8
552500,38,408,10
552600,38,397,6
552700,38,377,7
552800,38,375,7
552900,38,385,6
553000,38,354,7
553100,38,380,10
553200,38,404,7
553300,38,365,8
553400,38,378,8
553500,38,386,4
553600,38,403,6
553700,38,370,5
553800,38,359,9
553900,38,387,8
554000,38,401,7
554100,38,377,9
554200,38,388,8
554300,38,396,5
554400,38,397,6
554500,38,404,5
554600,38,361,3
554700,38,408,5
554800,38,406,5
554900,38,398,4
555000,39,385,5
555100,39,346,9
555200,39,388,11
555300,39,371,7
555400,39,391,8
555500,39,340,8
555600,39,396,7
555700,39,401,7
555800,39,380,10
555900,39,394,6
556000,39,396,10
556100,39,380,11
556200,39,381,7
556300,39,349,7
556400,39,391,1
556500,39,389,5
556600,39,364,6
556700,39,407,8
556800,39,372,12
556900,39,399,4
557000,39,329,5
557100,39,386,5
557200,39,375,11
557300,39,379,10
557400,39,407,6
557500,39,418,4
557600,39,345,7
557700,39,406,4
557800,39,423,8
557900,39,417,5
558000,39,421,9
558100,39,357,5
558200,39,372,8
558300,39,393,8
558400,39,371,7
558500,39,366,9
558600,39,387,10
558700,39,371,8
558800,39,404,9
558900,39,410,8
559000,39,374,8
559100,39,371,9
559200,39,371,7
559300,39,408,5
559400,39,400,8
559500,39,388,8
559600,39,400,4
559700,39,383,5
559800,39,398,7
559900,39,391,5
560000,39,354,5
560100,39,375,10
560200,39,340,10
560300,39,395,8
560400,39,405,10
560500,39,413,6
560600,39,408,7
560700,39,404,8
560800,39,357,8
560900,39,398,9
561000,39,364,14
561100,39,372,9
561200,39,393,10
561300,39,387,7
561400,39,386,2
561500,39,372,12
561600,39,392,12
561700,39,392,3
561800,39,382,5
561900,39,401,4
562000,39,380,8
562100,39,410,6
562200,39,413,6
562300,39,377,3
562400,39,385,4
562500,39,388,11
562600,39,387,10
562700,39,382,11
562800,39,366,7
562900,39,361,9
563000,39,383,5
563100,39,389,7
563200,39,378,7
563300,39,398,3
563400,39,354,7
563500,39,391,6
563600,39,387,15
563700,39,394,6
563800,39,377,14
563900,39,395,9
564000,39,379,6
564100,39,423,8
564200,39,380,8
564300,39,388,3
564400,39,372,5
564500,39,381,5
564600,39,376,8
564700,39,396,11
564800,39,390,11
564900,39,365,9
565000,39,372,6
565100,39,378,17
565200,39,399,10
565300,39,416,8
565400,39,374,7
565500,39,387,9
565600,39,390,9
565700,39,394,12
565800,39,407,3
565900,39,382,4
566000,39,398,7
566100,39,342,6
566200,39,416,9
566300,39,400,5
566400,39,348,10
566500,39,374,6
566600,39,375,8
566700,39,373,10
566800,39,384,6
566900,39,376,6
567000,39,399,4
567100,39,397,5
567200,39,365,10
567300,39,379,8
567400,39,377,5
567500,39,413,7
567600,39,367,6
567700,39,406,10
567800,39,381,8
567900,39,378,6
568000,39,399,10
568100,39,392,4
568200,39,352,10
568300,39,384,5
568400,39,377,5
568500,39,381,10
568600,39,397,10
568700,39,393,8
568800,39,381,8
568900,39,370,11
569000,39,366,10
569100,39,400,5
569200,39,403,6
569300,39,415,5
569400,40,385,5
569500,40,393,7
569600,40,426,6
569700,40,406,8
569800,40,385,10
569900,40,391,6
570000,40,381,7
570100,40,421,6
570200,40,407,8
570300,40,397,10
570400,40,400,8
570500,40,403,9
570600,40,430,8
570700,40,397,5
570800,40,393,9
570900,40,408,7
571000,40,427,7
571100,40,398,10
571200,40,401,10
571300,40,434,7
571400,40,423,7
571500,40,401,4
571600,40,358,9
571700,40,386,8
571800,40,382,6
571900,40,405,11
572000,40,390,7
572100,40,408,9
572200,40,376,6
572300,40,414,9
572400,40,440,7
572500,40,435,5
572600,40,412,7
572700,40,394,10
572800,40,460,7
572900,40,385,6
573000,40,434,8
573100,40,403,10
573200,40,406,10
573300,40,386,12
573400,40,377,6
573500,40,410,7
573600,40,443,12
573700,40,390,7
573800,40,408,4
573900,40,405,10
574000,40,392,10
574100,40,407,7
574200,40,402,7
574300,40,396,8
574400,40,383,10
574500,40,383,14
574600,40,388,10
574700,40,380,6
574800,40,410,6
574900,40,373,10
575000,40,365,12
575100,40,412,9
575200,40,393,5
575300,40,392,5
575400,40,398,13
575500,40,414,11
575600,40,384,8
575700,40,409,7
575800,40,413,11
575900,40,400,6
576000,40,379,5
576100,40,403,7
576200,40,375,10
576300,40,388,9
576400,40,375,10
576500,40,423,7
576600,40,384,7
576700,40,392,5
576800,40,424,5
576900,40,414,6
577000,40,397,7
577100,40,420,6
577200,40,435,5
577300,40,388,6
577400,40,412,9
577500,40,386,10
577600,40,416,10
577700,40,402,4
577800,40,396,8
577900,40,380,7
578000,40,400,9
578100,40,415,6
578200,40,389,12
578300,40,408,11
578400,40,420,8
578500,40,420,9
578600,40,385,9
578700,40,415,6
578800,40,413,10
578900,40,429,15
579000,40,395,8
579100,40,389,11
579200,40,386,8
579300,40,406,12
579400,40,397,7
579500,40,409,8
579600,40,407,10
579700,40,381,7
579800,40,407,8
579900,40,374,12
580000,40,383,4
580100,40,414,6
580200,40,395,5
580300,40,415,8
580400,40,386,11
580500,40,446,8
580600,40,388,11
580700,40,365,7
580800,40,387,5
580900,40,395,9
581000,40,382,9
581100,40,365,6
581200,40,417,12
581300,40,407,9
581400,40,434,6
581500,40,417,2
581600,40,429,9
581700,40,391,6
581800,40,416,6
581900,40,397,6
582000,40,410,5
582100,40,395,4
582200,40,407,9
582300,40,413,7
582400,40,405,11
582500,40,403,8
582600,40,403,6
582700,40,418,13
582800,40,437,9
582900,40,393,10
583000,40,414,8
583100,40,382,9
583200,40,394,10
583300,40,412,6
583400,40,404,12
583500,40,405,12
583600,40,415,6
583700,40,415,10
583800,41,406,12
583900,41,395,5
584000,41,429,5
584100,41,438,3
584200,41,434,7
584300,41,400,3
584400,41,425,10
584500,41,425,5
584600,41,417,3
584700,41,399,11
584800,41,392,6
584900,41,393,9
585000,41,368,11
585100,41,384,8
585200,41,428,8
585300,41,406,7
585400,41,434,7
585500,41,435,6
585600,41,443,6
585700,41,393,11
585800,41,413,4
585900,41,405,5
586000,41,411,8
586100,41,406,8
586200,41,416,7
586300,41,414,8
586400,41,413,12
586500,41,391,7
586600,41,403,8
586700,41,430,11
586800,41,427,8
586900,41,402,12
587000,41,423,6
587100,41,404,4
587200,41,426,5
587300,41,417,11
587400,41,426,11
587500,41,420,8
587600,41,433,9
587700,41,386,10
587800,41,415,6
587900,41,415,3
588000,41,386,5
588100,41,411,8
588200,41,409,7
588300,41,411,5
588400,41,391,9
588500,41,413,10
588600,41,445,6
588700,41,405,6
588800,41,432,7
588900,41,392,8
589000,41,409,7
589100,41,404,6
589200,41,430,8
589300,41,415,5
589400,41,393,8
589500,41,407,5
589600,41,425,4
589700,41,428,5
589800,41,394,4
589900,41,413,7
590000,41,430,8
590100,41,386,6
590200,41,393,10
590300,41,393,9
590400,41,393,4
590500,41,394,9
590600,41,406,7
590700,41,395,9
590800,41,430,9
590900,41,390,9
591000,41,384,10
591100,41,404,8
591200,41,422,6
591300,41,428,8
591400,41,418,7
591500,41,398,8
591600,41,412,13
591700,41,415,7
591800,41,386,10
591900,41,393,10
592000,41,361,12
592100,41,411,4
592200,41,446,9
592300,41,416,12
592400,41,405,10
592500,41,402,9
592600,41,417,11
592700,41,437,12
592800,41,411,4
592900,41,392,3
593000,41,368,7
593100,41,392,5
593200,41,383,8
593300,41,412,6
593400,41,421,9
593500,41,430,11
593600,41,412,3
593700,41,411,8
593800,41,399,7
593900,41,395,5
594000,41,415,5
594100,41,395,5
594200,41,396,5
594300,41,388,6
594400,41,417,11
594500,41,389,2
594600,41,439,8
594700,41,410,9
594800,41,404,6
594900,41,416,11
595000,41,398,8
595100,41,391,9
595200,41,416,17
595300,41,421,7
595400,41,401,9
595500,41,418,5
595600,41,402,6
595700,41,402,9
595800,41,447,8
595900,41,430,7
596000,41,413,9
596100,41,438,6
596200,41,396,8
596300,41,413,9
596400,41,415,8
596500,41,424,11
596600,41,395,7
596700,41,405,10
596800,41,399,10
596900,41,430,8
597000,41,409,6
597100,41,422,12
597200,41,400,7
597300,41,407,8
597400,41,392,11
597500,41,425,10
597600,41,428,8
597700,41,397,3
597800,41,403,8
597900,41,378,4
598000,41,391,4
598100,41,415,5
598200,42,417,9
598300,42,409,8
598400,42,382,8
598500,42,429,4
598600,42,412,7
598700,42,409,5
598800,42,430,6
598900,42,419,8
599000,42,441,8
599100,42,459,5
599200,42,391,4
599300,42,402,7
599400,42,418,10
599500,42,397,8
599600,42,422,9
599700,42,416,6
599800,42,455,12
599900,42,438,8
600000,42,442,11
600100,42,440,11
600200,42,455,5
600300,42,411,1
600400,42,415,12
600500,42,413,2
600600,42,423,8
600700,42,415,7
600800,42,406,6
600900,42,405,8
601000,42,436,8
601100,42,408,7
601200,42,419,7
601300,42,416,8
601400,42,394,12
601500,42,426,7
601600,42,381,7
601700,42,414,8
601800,42,422,12
601900,42,436,9
602000,42,398,9
602100,42,402,11
602200,42,430,10
602300,42,429,8
602400,42,418,9
602500,42,441,6
602600,42,418,10
602700,42,408,7
602800,42,436,7
602900,42,413,5
603000,42,424,6
603100,42,409,9
603200,42,414,10
603300,42,419,5
603400,42,445,5
603500,42,412,10
603600,42,440,8
603700,42,466,12
603800,42,432,10
603900,42,419,6
604000,42,413,10
604100,42,403,4
604200,42,391,6
604300,42,384,6
604400,42,435,5
604500,42,420,7
604600,42,438,7
604700,42,424,8
604800,42,406,7
604900,42,443,10
605000,42,419,9
605100,42,412,9
605200,42,396,8
605300,42,458,6
605400,42,420,12
605500,42,389,7
605600,42,417,5
605700,42,430,6
605800,42,450,6
605900,42,419,6
606000,42,393,6
606100,42,427,5
606200,42,396,13
606300,42,416,8
606400,42,413,5
606500,42,411,12
606600,42,432,8
606700,42,402,11
606800,42,449,10
606900,42,409,5
607000,42,464,10
607100,42,405,9
607200,42,412,5
607300,42,434,8
607400,42,403,4
607500,42,433,10
607600,42,401,10
607700,42,406,10
607800,42,432,10
607900,42,398,8
608000,42,415,8
608100,42,398,10
608200,42,450,7
608300,42,390,6
608400,42,392,10
608500,42,407,5
608600,42,434,7
608700,42,451,7
608800,42,407,9
608900,42,409,6
609000,42,413,4
609100,42,395,11
609200,42,449,8
609300,42,397,10
609400,42,413,7
609500,42,424,8
609600,42,418,9
609700,42,409,9
609800,42,420,5
609900,42,405,7
610000,42,442,9
610100,42,447,7
610200,42,448,11
610300,42,453,11
610400,42,424,4
610500,42,446,8
610600,42,448,3
610700,42,462,8
610800,42,427,7
610900,42,407,7
611000,42,454,9
611100,42,412,4
611200,42,354,11
611300,42,429,4
611400,42,393,7
611500,42,416,7
611600,42,440,5
611700,42,448,7
611800,42,435,6
611900,42,420,11
612000,42,432,8
612100,42,413,6
612200,42,426,8
612300,42,437,6
612400,42,418,4
612500,42,410,11
612600,43,444,10
612700,43,432,6
612800,43,447,12
612900,43,449,9
613000,43,466,7
613100,43,432,9
613200,43,433,4
613300,43,463,5
613400,43,434,11
613500,43,399,7
613600,43,474,7
613700,43,387,13
613800,43,422,12
613900,43,471,4
614000,43,409,9
614100,43,458,4
614200,43,409,6
614300,43,434,6
614400,43,438,8
614500,43,433,11
614600,43,429,7
614700,43,393,10
614800,43,396,9
614900,43,446,6
615000,43,443,5
615100,43,447,6
615200,43,435,8
615300,43,445,7
615400,43,417,6
615500,43,436,8
615600,43,392,9
615700,43,458,7
615800,43,417,8
615900,43,430,13
616000,43,434,9
616100,43,453,10
616200,43,416,8
616300,43,429,8
616400,43,427,14
616500,43,454,11
616600,43,422,9
616700,43,424,7
616800,43,437,7
616900,43,424,6
617000,43,421,4
617100,43,443,7
617200,43,376,8
617300,43,426,5
617400,43,493,8
617500,43,459,10
617600,43,435,9
617700,43,437,8
617800,43,423,6
617900,43,420,7
618000,43,426,9
618100,43,450,7
618200,43,462,16
618300,43,426,10
618400,43,448,7
618500,43,432,10
618600,43,448,9
618700,43,422,8
618800,43,446,9
618900,43,390,10
619000,43,443,7
619100,43,456,4
619200,43,407,10
619300,43,454,11
619400,43,417,8
619500,43,482,9
619600,43,413,5
619700,43,423,6
619800,43,436,4
619900,43,410,7
620000,43,438,11
620100,43,428,8
620200,43,445,8
620300,43,459,8
620400,43,461,4
620500,43,439,7
620600,43,408,5
620700,43,402,9
620800,43,446,8
620900,43,453,9
621000,43,437,7
621100,43,443,8
621200,43,435,7
621300,43,445,7
621400,43,451,9
621500,43,438,10
621600,43,438,6
621700,43,457,5
621800,43,453,8
621900,43,444,4
622000,43,386,8
622100,43,441,9
622200,43,429,7
622300,43,405,4
622400,43,424,10
622500,43,429,10
622600,43,422,9
622700,43,421,4
622800,43,471,11
622900,43,467,8
623000,43,429,12
623100,43,438,5
623200,43,447,9
623300,43,484,8
623400,43,394,6
623500,43,438,10
623600,43,407,11
623700,43,443,5
623800,43,453,7
623900,43,438,11
624000,43,397,3
624100,43,441,6
624200,43,469,10
624300,43,438,7
624400,43,435,11
624500,43,405,11
624600,43,421,13
624700,43,405,6
624800,43,446,9
624900,43,419,7
625000,43,450,7
625100,43,436,5
625200,43,444,5
625300,43,459,4
625400,43,436,10
625500,43,416,6
625600,43,423,8
625700,43,438,7
625800,43,444,9
625900,43,388,13
626000,43,444,8
626100,43,434,9
626200,43,429,5
626300,43,398,5
626400,43,445,11
626500,43,471,2
626600,43,420,5
626700,43,401,9
626800,43,402,7
626900,43,447,10
627000,44,466,8
627100,44,427,7
627200,44,483,3
627300,44,411,13
627400,44,422,9
627500,44,469,6
627600,44,444,4
627700,44,435,8
627800,44,433,11
627900,44,428,9
628000,44,462,9
628100,44,444,7
628200,44,446,8
628300,44,435,10
628400,44,448,7
628500,44,417,7
628600,44,434,6
628700,44,442,5
628800,44,426,6
628900,44,406,7
629000,44,419,4
629100,44,435,7
629200,44,385,7
629300,44,422,4
629400,44,457,9
629500,44,443,10
629600,44,463,9
629700,44,462,9
629800,44,450,10
629900,44,478,5
630000,44,435,5
630100,44,431,9
630200,44,444,4
630300,44,429,4
630400,44,449,7
630500,44,466,11
630600,44,460,6
630700,44,409,10
630800,44,439,8
630900,44,456,8
631000,44,431,9
631100,44,432,7
631200,44,458,4
631300,44,435,8
631400,44,429,11
631500,44,440,15
631600,44,429,8
631700,44,458,7
631800,44,443,8
631900,44,426,8
632000,44,435,8
632100,44,427,5
632200,44,434,12
632300,44,441,11
632400,44,437,16
632500,44,451,10
632600,44,451,8
632700,44,426,8
632800,44,431,5
632900,44,481,12
633000,44,426,2
633100,44,432,7
633200,44,439,6
633300,44,403,10
633400,44,443,11
633500,44,472,7
633600,44,437,9
633700,44,453,9
633800,44,424,12
633900,44,449,7
634000,44,443,10
634100,44,458,9
634200,44,454,8
634300,44,431,5
634400,44,445,6
634500,44,408,2
634600,44,444,11
634700,44,436,6
634800,44,420,11
634900,44,441,12
635000,44,455,4
635100,44,426,11
635200,44,417,8
635300,44,434,4
635400,44,442,11
635500,44,484,8
635600,44,422,4
635700,44,460,8
635800,44,467,11
635900,44,459,9
636000,44,455,6
636100,44,447,10
636200,44,442,5
636300,44,439,8
636400,44,442,6
636500,44,457,9
636600,44,440,6
636700,44,408,9
636800,44,463,6
636900,44,446,10
637000,44,436,9
637100,44,460,11
637200,44,464,7
637300,44,477,5
637400,44,456,6
637500,44,448,9
637600,44,419,11
637700,44,446,6
637800,44,462,8
637900,44,434,6
638000,44,446,4
638100,44,453,11
638200,44,440,6
638300,44,411,10
638400,44,444,7
638500,44,440,11
638600,44,443,8
638700,44,436,4
638800,44,426,9
638900,44,428,14
639000,44,413,2
639100,44,448,7
639200,44,402,12
639300,44,445,7
639400,44,465,7
639500,44,415,8
639600,44,417,8
639700,44,417,13
639800,44,447,11
639900,44,445,2
640000,44,467,11
640100,44,428,6
640200,44,435,4
640300,44,446,11
640400,44,444,11
640500,44,430,13
640600,44,421,8
640700,44,478,8
640800,44,421,8
640900,44,431,6
641000,44,452,8
641100,44,443,7
641200,44,428,7
641300,44,419,8
641400,44,444,4
641500,45,427,3
641600,45,431,10
641700,45,467,9
641800,45,437,10
641900,45,428,10
642000,45,432,3
642100,45,425,9
642200,45,458,5
642300,45,447,11
642400,45,477,8
642500,45,438,5
642600,45,468,5
642700,45,418,8
642800,45,453,9
642900,45,437,6
643000,45,455,5
643100,45,437,9
643200,45,437,10
643300,45,453,10
643400,45,428,8
643500,45,439,13
643600,45,450,11
643700,45,497,6
643800,45,448,9
643900,45,488,4
644000,45,428,7
644100,45,422,8
644200,45,452,6
644300,45,440,4
644400,45,451,12
644500,45,438,13
644600,45,460,8
644700,45,437,7
644800,45,455,5
644900,45,463,8
645000,45,441,12
645100,45,450,9
645200,45,442,8
645300,45,455,5
645400,45,458,6
645500,45,471,12
645600,45,459,8
645700,45,482,13
645800,45,456,10
645900,45,452,10
646000,45,494,9
646100,45,416,11
646200,45,400,10
646300,45,434,11
646400,45,449,10
646500,45,434,7
646600,45,470,6
646700,45,441,13
646800,45,431,4
646900,45,458,7
647000,45,458,8
647100,45,432,7
647200,45,458,11
647300,45,450,6
647400,45,451,6
647500,45,480,6
647600,45,460,7
647700,45,441,9
647800,45,444,11
647900,45,459,7
648000,45,431,9
648100,45,447,8
648200,45,426,7
648300,45,434,11
648400,45,398,3
648500,45,491,12
648600,45,462,5
648700,45,460,6
648800,45,484,7
648900,45,471,10
649000,45,456,16
649100,45,493,10
649200,45,462,7
649300,45,460,9
649400,45,459,7
649500,45,444,8
649600,45,451,12
649700,45,483,7
649800,45,467,5
649900,45,459,9
650000,45,435,7
650100,45,461,12
650200,45,467,11
650300,45,451,10
650400,45,461,12
650500,45,465,6
650600,45,424,11
650700,45,466,14
650800,45,442,9
650900,45,457,8
651000,45,416,9
651100,45,439,4
651200,45,427,10
651300,45,475,12
651400,45,466,6
651500,45,476,4
651600,45,429,12
651700,45,435,7
651800,45,459,8
651900,45,433,6
652000,45,471,11
652100,45,473,6
652200,45,444,11
652300,45,447,6
652400,45,420,15
652500,45,470,9
652600,45,420,6
652700,45,439,10
652800,45,464,8
652900,45,445,10
653000,45,426,9
653100,45,456,8
653200,45,453,11
653300,45,413,14
653400,45,455,6
653500,45,454,10
653600,45,452,9
653700,45,450,10
653800,45,453,9
653900,45,419,8
654000,45,441,8
654100,45,460,7
654200,45,470,12
654300,45,440,8
654400,45,444,14
654500,45,446,6
654600,45,428,9
654700,45,472,7
654800,45,477,10
654900,45,424,8
655000,45,431,5
655100,45,428,8
655200,45,455,13
655300,45,455,12
655400,45,453,9
655500,45,458,5
655600,45,458,5
655700,45,464,9
655800,45,476,6
655900,46,458,5
656000,46,460,6
656100,46,457,7
656200,46,464,9
656300,46,453,6
656400,46,485,9
656500,46,471,9
656600,46,432,11
656700,46,435,2
656800,46,450,11
656900,46,474,9
657000,46,464,6
657100,46,433,10
657200,46,489,11
657300,46,429,14
657400,46,468,5
657500,46,479,8
657600,46,448,12
657700,46,517,8
657800,46,460,8
657900,46,449,9
658000,46,431,9
658100,46,447,8
658200,46,456,6
658300,46,435,8
658400,46,454,12
658500,46,434,10
658600,46,488,9
658700,46,446,12
658800,46,475,8
658900,46,484,8
659000,46,458,5
659100,46,503,4
659200,46,439,8
659300,46,470,12
659400,46,472,9
659500,46,479,9
659600,46,477,8
659700,46,451,11
659800,46,445,7
659900,46,481,8
660000,46,478,8
660100,46,468,6
660200,46,483,10
660300,46,463,8
660400,46,451,10
660500,46,418,10
660600,46,477,9
660700,46,480,10
660800,46,427,7
660900,46,455,10
661000,46,448,9
661100,46,473,10
661200,46,461,9
661300,46,460,8
661400,46,464,8
661500,46,471,14
661600,46,440,4
661700,46,425,10
661800,46,438,9
661900,46,460,9
662000,46,482,12
662100,46,472,8
662200,46,464,13
662300,46,449,13
662400,46,489,4
662500,46,462,5
662600,46,450,6
662700,46,435,3
662800,46,445,6
662900,46,491,4
663000,46,415,10
663100,46,460,7
663200,46,449,9
663300,46,459,11
663400,46,501,6
663500,46,443,6
663600,46,470,11
663700,46,417,13
663800,46,445,7
663900,46,454,11
664000,46,462,10
664100,46,438,5
664200,46,477,11
664300,46,455,7
664400,46,466,10
664500,46,449,9
664600,46,479,9
664700,46,464,8
664800,46,443,8
664900,46,464,7
665000,46,451,10
665100,46,431,10
665200,46,486,6
665300,46,487,4
665400,46,461,5
665500,46,455,9
665600,46,473,3
665700,46,483,11
665800,46,454,14
665900,46,464,8
666000,46,461,5
666100,46,495,7
666200,46,432,10
666300,46,445,11
666400,46,435,11
666500,46,448,4
666600,46,451,9
666700,46,474,5
666800,46,462,6
666900,46,453,6
667000,46,508,7
667100,46,445,9
667200,46,423,10
667300,46,457,9
667400,46,473,9
667500,46,455,10
667600,46,458,9
667700,46,464,5
667800,46,463,9
667900,46,451,10
668000,46,443,10
668100,46,462,5
668200,46,491,12
668300,46,431,7
668400,46,455,7
668500,46,428,5
668600,46,455,5
668700,46,420,4
668800,46,485,5
668900,46,442,7
669000,46,449,12
669100,46,492,10
669200,46,505,6
669300,46,463,10
669400,46,474,10
669500,46,449,12
669600,46,517,9
669700,46,455,9
669800,46,446,6
669900,46,446,8
670000,46,407,11
670100,46,463,11
670200,46,460,10
670300,47,458,12
670400,47,465,5
670500,47,518,8
670600,47,502,6
670700,47,443,10
670800,47,443,9
670900,47,508,7
671000,47,476,7
671100,47,494,6
671200,47,488,11
671300,47,485,11
671400,47,490,7
671500,47,464,13
671600,47,489,10
671700,47,430,11
671800,47,486,7
671900,47,465,7
672000,47,488,7
672100,47,451,6
672200,47,473,12
672300,47,486,7
672400,47,479,6
672500,47,438,11
672600,47,476,9
672700,47,461,7
672800,47,464,8
672900,47,477,10
673000,47,489,13
673100,47,464,12
673200,47,465,12
673300,47,472,11
673400,47,450,6
673500,47,468,8
673600,47,470,8
673700,47,466,8
673800,47,483,3
673900,47,489,10
674000,47,452,12
674100,47,447,8
674200,47,478,7
674300,47,504,12
674400,47,486,0
674500,47,497,5
674600,47,509,7
674700,47,460,15
674800,47,472,7
674900,47,494,4
675000,47,468,7
675100,47,476,9
675200,47,466,12
675300,47,451,8
675400,47,475,10
675500,47,479,7
675600,47,444,13
675700,47,491,6
675800,47,479,5
675900,47,480,14
676000,47,476,9
676100,47,468,12
676200,47,498,6
676300,47,459,3
676400,47,473,9
676500,47,462,7
676600,47,486,8
676700,47,499,6
676800,47,460,13
676900,47,496,8
677000,47,448,10
677100,47,448,6
677200,47,507,8
677300,47,459,5
677400,47,487,8
677500,47,493,10
677600,47,477,6
677700,47,457,7
677800,47,455,10
677900,47,427,12
678000,47,482,2
678100,47,475,6
678200,47,464,5
678300,47,422,12
678400,47,444,5
678500,47,498,8
678600,47,434,7
678700,47,451,6
678800,47,461,8
678900,47,491,7
679000,47,461,8
679100,47,498,8
679200,47,500,13
679300,47,475,11
679400,47,468,5
679500,47,502,10
679600,47,473,6
679700,47,440,11
679800,47,462,11
679900,47,421,9
680000,47,454,10
680100,47,478,8
680200,47,432,6
680300,47,458,4
680400,47,454,8
680500,47,494,8
680600,47,450,8
680700,47,467,6
680800,47,449,9
680900,47,427,10
681000,47,451,7
681100,47,501,8
681200,47,483,11
681300,47,471,5
681400,47,489,4
681500,47,442,5
681600,47,493,8
681700,47,498,7
681800,47,459,8
681900,47,506,8
682000,47,453,10
682100,47,481,9
682200,47,481,9
682300,47,468,6
682400,47,484,7
682500,47,477,13
682600,47,469,10
682700,47,454,6
682800,47,431,7
682900,47,474,6
683000,47,473,12
683100,47,440,14
683200,47,493,9
683300,47,483,8
683400,47,461,8
683500,47,442,8
683600,47,458,12
683700,47,452,7
683800,47,445,7
683900,47,454,9
684000,47,449,9
684100,47,408,9
684200,47,440,10
684300,47,463,10
684400,47,490,7
684500,47,452,11
684600,47,483,8
684700,48,493,12
684800,48,459,8
684900,48,485,11
685000,48,464,8
685100,48,476,4
685200,48,467,7
685300,48,506,9
685400,48,486,12
685500,48,438,8
685600,48,484,3
685700,48,475,12
685800,48,496,12
685900,48,486,8
686000,48,490,8
686100,48,468,9
686200,48,476,5
686300,48,496,7
686400,48,481,4
686500,48,460,6
686600,48,475,11
686700,48,480,9
686800,48,442,13
686900,48,483,9
687000,48,427,8
687100,48,484,8
687200,48,480,9
687300,48,525,8
687400,48,479,10
687500,48,474,10
687600,48,508,9
687700,48,473,6
687800,48,516,8
687900,48,491,7
688000,48,500,9
688100,48,480,13
688200,48,527,10
688300,48,490,13
688400,48,496,6
688500,48,500,13
688600,48,479,9
688700,48,486,9
688800,48,481,5
688900,48,495,5
689000,48,485,11
689100,48,466,5
689200,48,472,9
689300,48,496,8
689400,48,484,5
689500,48,454,9
689600,48,465,10
689700,48,488,5
689800,48,486,7
689900,48,438,7
690000,48,465,10
690100,48,480,15
690200,48,527,12
690300,48,492,13
690400,48,477,10
690500,48,480,11
690600,48,468,9
690700,48,515,9
690800,48,464,12
690900,48,461,9
691000,48,463,13
691100,48,496,7
691200,48,462,7
691300,48,469,11
691400,48,476,7
691500,48,457,6
691600,48,475,9
691700,48,467,7
691800,48,474,6
691900,48,479,13
692000,48,498,8
692100,48,498,9
692200,48,453,5
692300,48,475,5
692400,48,473,8
692500,48,513,6
692600,48,520,7
692700,48,461,13
692800,48,423,9
692900,48,497,11
693000,48,501,5
693100,48,471,11
693200,48,476,11
693300,48,457,8
693400,48,470,8
693500,48,518,4
693600,48,504,6
693700,48,504,6
693800,48,486,11
693900,48,485,8
694000,48,480,9
694100,48,451,8
694200,48,475,11
694300,48,503,8
694400,48,470,10
694500,48,475,8
694600,48,486,5
694700,48,465,13
694800,48,501,7
694900,48,484,4
695000,48,501,9
695100,48,504,7
695200,48,496,9
695300,48,526,6
695400,48,489,7
695500,48,446,9
695600,48,476,7
695700,48,476,9
695800,48,467,11
695900,48,448,9
696000,48,495,6
696100,48,470,10
696200,48,490,9
696300,48,495,4
696400,48,483,6
696500,48,486,5
696600,48,458,9
696700,48,491,8
696800,48,485,9
696900,48,512,3
697000,48,454,10
697100,48,504,12
697200,48,480,6
697300,48,480,9
697400,48,509,6
697500,48,481,7
697600,48,471,7
697700,48,466,11
697800,48,468,5
697900,48,502,10
698000,48,519,8
698100,48,459,12
698200,48,463,9
698300,48,466,10
698400,48,484,8
698500,48,494,8
698600,48,469,10
698700,48,438,11
698800,48,492,7
698900,48,506,13
699000,48,454,6
699100,49,480,10
699200,49,470,7
699300,49,468,11
699400,49,474,8
699500,49,481,6
699600,49,510,10
699700,49,494,12
699800,49,466,7
699900,49,521,7
700000,49,499,10
700100,49,451,11
700200,49,468,11
700300,49,494,7
700400,49,506,8
700500,49,487,12
700600,49,461,6
700700,49,493,11
700800,49,513,11
700900,49,489,11
701000,49,445,13
701100,49,461,10
701200,49,491,11
701300,49,487,8
701400,49,493,10
701500,49,509,7
701600,49,480,10
701700,49,495,6
701800,49,474,8
701900,49,510,9
702000,49,514,9
702100,49,480,10
702200,49,491,8
702300,49,500,11
702400,49,513,10
702500,49,465,4
702600,49,521,8
702700,49,525,7
702800,49,512,9
702900,49,499,12
703000,49,496,7
703100,49,475,8
703200,49,510,10
703300,49,491,13
703400,49,488,12
703500,49,488,5
703600,49,507,13
703700,49,520,18
703800,49,518,9
703900,49,524,8
704000,49,489,14
704100,49,509,6
704200,49,516,12
704300,49,492,6
704400,49,533,8
704500,49,493,17
704600,49,511,10
704700,49,464,10
704800,49,466,7
704900,49,459,9
705000,49,498,10
705100,49,492,10
705200,49,460,8
705300,49,469,6
705400,49,509,14
705500,49,504,4
705600,49,501,11
705700,49,510,12
705800,49,477,6
705900,49,476,7
706000,49,471,13
706100,49,491,10
706200,49,485,14
706300,49,504,11
706400,49,509,8
706500,49,481,5
706600,49,469,9
706700,49,498,10
706800,49,500,8
706900,49,510,10
707000,49,466,11
707100,49,507,4
707200,49,495,12
